# r[L0]  F[rad]  Fp[rad/L0]
1.584183199999948854e+01 -7.888348852307626446e-02 -5.349745330037134622e-02
1.584683099999948830e+01 -7.915137804714851566e-02 -5.367989513130205087e-02
1.585182999999948805e+01 -7.942018114965435083e-02 -5.386295812022407620e-02
1.585682899999948781e+01 -7.968990094094972887e-02 -5.404664434348833285e-02
1.586182799999948756e+01 -7.996054054178644566e-02 -5.423095588392407712e-02
1.586682699999948731e+01 -8.023210308334460805e-02 -5.441589483085403078e-02
1.587182599999948707e+01 -8.050459170726508018e-02 -5.460146328010948708e-02
1.587682499999948682e+01 -8.077800956568211010e-02 -5.478766333404536115e-02
1.588182399999948657e+01 -8.105235982125595651e-02 -5.497449710155524749e-02
1.588682299999948633e+01 -8.132764564720559863e-02 -5.516196669808644260e-02
1.589182199999948608e+01 -8.160387022734154339e-02 -5.535007424565495382e-02
1.589682099999948584e+01 -8.188103675609872956e-02 -5.553882187286044575e-02
1.590181999999948559e+01 -8.215914843856943206e-02 -5.572821171490120046e-02
1.590681899999948534e+01 -8.243820849053630495e-02 -5.591824591358902918e-02
1.591181799999948510e+01 -8.271822013850549382e-02 -5.610892661736415626e-02
1.591681699999948485e+01 -8.299918661973980372e-02 -5.630025598131008224e-02
1.592181599999948460e+01 -8.328111118229190868e-02 -5.649223616716839147e-02
1.592681499999948436e+01 -8.356399708503772783e-02 -5.668486934335355970e-02
1.593181399999948411e+01 -8.384784759770977369e-02 -5.687815768496771313e-02
1.593681299999948386e+01 -8.413266600093065317e-02 -5.707210337381534576e-02
1.594181199999948362e+01 -8.441845558624659629e-02 -5.726670859841801603e-02
1.594681099999948337e+01 -8.470521965616108206e-02 -5.746197555402900170e-02
1.595180999999948313e+01 -8.499296152416849215e-02 -5.765790644264792014e-02
1.595680899999948288e+01 -8.528168451478791712e-02 -5.785450347303530694e-02
1.596180799999948263e+01 -8.557139196359696276e-02 -5.805176886072715980e-02
1.596680699999948239e+01 -8.586208721726566739e-02 -5.824970482804943395e-02
1.597180599999948214e+01 -8.615377363359047469e-02 -5.844831360413251659e-02
1.597680499999948189e+01 -8.644645458152828976e-02 -5.864759742492562516e-02
1.598180399999948165e+01 -8.674013344123060465e-02 -5.884755853321120556e-02
1.598680299999948140e+01 -8.703481360407767931e-02 -5.904819917861924700e-02
1.599180199999948115e+01 -8.733049847271284749e-02 -5.924952161764159009e-02
1.599680099999948091e+01 -8.762719146107679491e-02 -5.945152811364614459e-02
1.600179999999948066e+01 -8.792489599444201775e-02 -5.965422093689110028e-02
1.600679899999948219e+01 -8.822361550944728126e-02 -5.985760236453906147e-02
1.601179799999948372e+01 -8.852335345413216150e-02 -6.006167468067114684e-02
1.601679699999948525e+01 -8.882411328797169825e-02 -6.026644017630102684e-02
1.602179599999948678e+01 -8.912589848191106168e-02 -6.047190114938893329e-02
1.602679499999948831e+01 -8.942871251840030233e-02 -6.067805990485558576e-02
1.603179399999948984e+01 -8.973255889142919828e-02 -6.088491875459606933e-02
1.603679299999949137e+01 -9.003744110656217159e-02 -6.109248001749368467e-02
1.604179199999949290e+01 -9.034336268097321876e-02 -6.130074601943370782e-02
1.604679099999949443e+01 -9.065032714348097986e-02 -6.150971909331711535e-02
1.605178999999949596e+01 -9.095833803458380773e-02 -6.171940157907421926e-02
1.605678899999949749e+01 -9.126739890649500364e-02 -6.192979582367828112e-02
1.606178799999949902e+01 -9.157751332317798365e-02 -6.214090418115904291e-02
1.606678699999950055e+01 -9.188868486038163919e-02 -6.235272901261619538e-02
1.607178599999950208e+01 -9.220091710567571153e-02 -6.256527268623278404e-02
1.607678499999950361e+01 -9.251421365848619405e-02 -6.277853757728853179e-02
1.608178399999950514e+01 -9.282857813013088710e-02 -6.299252606817315470e-02
1.608678299999950667e+01 -9.314401414385495293e-02 -6.320724054839953199e-02
1.609178199999950820e+01 -9.346052533486656766e-02 -6.342268341461683445e-02
1.609678099999950973e+01 -9.377811535037260116e-02 -6.363885707062362507e-02
1.610177999999951126e+01 -9.409678784961443554e-02 -6.385576392738083473e-02
1.610677899999951279e+01 -9.441654650390375603e-02 -6.407340640302464085e-02
1.611177799999951432e+01 -9.473739499665846664e-02 -6.429178692287937369e-02
1.611677699999951585e+01 -9.505933702343868918e-02 -6.451090791947024228e-02
1.612177599999951738e+01 -9.538237629198273448e-02 -6.473077183253603262e-02
1.612677499999951891e+01 -9.570651652224324013e-02 -6.495138110904170869e-02
1.613177399999952044e+01 -9.603176144642330825e-02 -6.517273820319093025e-02
1.613677299999952197e+01 -9.635811480901272652e-02 -6.539484557643852891e-02
1.614177199999952350e+01 -9.668558036682423085e-02 -6.561770569750281779e-02
1.614677099999952503e+01 -9.701416188902987903e-02 -6.584132104237792882e-02
1.615176999999952656e+01 -9.734386315719741056e-02 -6.606569409434592810e-02
1.615676899999952809e+01 -9.767468796532675912e-02 -6.629082734398895893e-02
1.616176799999952962e+01 -9.800664011988655111e-02 -6.651672328920121835e-02
1.616676699999953115e+01 -9.833972343985065978e-02 -6.674338443520090591e-02
1.617176599999953268e+01 -9.867394175673489809e-02 -6.697081329454200593e-02
1.617676499999953421e+01 -9.900929891463369770e-02 -6.719901238712604197e-02
1.618176399999953574e+01 -9.934579877025685735e-02 -6.742798424021367865e-02
1.618676299999953727e+01 -9.968344519296636064e-02 -6.765773138843625412e-02
1.619176199999953880e+01 -1.000222420648132771e-01 -6.788825637380722922e-02
1.619676099999954033e+01 -1.003621932805746769e-01 -6.811956174573347012e-02
1.620175999999954186e+01 -1.007033027477906156e-01 -6.835165006102653096e-02
1.620675899999954339e+01 -1.010455743868011735e-01 -6.858452388391370058e-02
1.621175799999954492e+01 -1.013890121307835651e-01 -6.881818578604906311e-02
1.621675699999954645e+01 -1.017336199257893037e-01 -6.905263834652435040e-02
1.622175599999954798e+01 -1.020794017307813661e-01 -6.928788415187978056e-02
1.622675499999954951e+01 -1.024263615176715103e-01 -6.952392579611467449e-02
1.623175399999955104e+01 -1.027745032713575507e-01 -6.976076588069805851e-02
1.623675299999955257e+01 -1.031238309897607314e-01 -6.999840701457907266e-02
1.624175199999955410e+01 -1.034743486838631682e-01 -7.023685181419733747e-02
1.624675099999955563e+01 -1.038260603777452912e-01 -7.047610290349309858e-02
1.625174999999955716e+01 -1.041789701086233838e-01 -7.071616291391735754e-02
1.625674899999955869e+01 -1.045330819268871364e-01 -7.095703448444179440e-02
1.626174799999956022e+01 -1.048883998961372827e-01 -7.119872026156859324e-02
1.626674699999956175e+01 -1.052449280932232639e-01 -7.144122289934017045e-02
1.627174599999956328e+01 -1.056026706082809491e-01 -7.168454505934872267e-02
1.627674499999956481e+01 -1.059616315447703822e-01 -7.192868941074564981e-02
1.628174399999956634e+01 -1.063218150195136269e-01 -7.217365863025089479e-02
1.628674299999956787e+01 -1.066832251627326117e-01 -7.241945540216207511e-02
1.629174199999956940e+01 -1.070458661180870019e-01 -7.266608241836350346e-02
1.629674099999957093e+01 -1.074097420427121974e-01 -7.291354237833511109e-02
1.630173999999957246e+01 -1.077748571072572881e-01 -7.316183798916113534e-02
1.630673899999957399e+01 -1.081412154959231070e-01 -7.341097196553876547e-02
1.631173799999957552e+01 -1.085088214065003109e-01 -7.366094702978655262e-02
1.631673699999957705e+01 -1.088776790504074887e-01 -7.391176591185272260e-02
1.632173599999957858e+01 -1.092477926527293114e-01 -7.416343134932332215e-02
1.632673499999958011e+01 -1.096191664522547793e-01 -7.441594608743021255e-02
1.633173399999958164e+01 -1.099918047015154277e-01 -7.466931287905888281e-02
1.633673299999958317e+01 -1.103657116668235877e-01 -7.492353448475615185e-02
1.634173199999958470e+01 -1.107408916283107586e-01 -7.517861367273764861e-02
1.634673099999958623e+01 -1.111173488799659242e-01 -7.543455321889519505e-02
1.635172999999958776e+01 -1.114950877296739390e-01 -7.569135590680398096e-02
1.635672899999958929e+01 -1.118741124992539832e-01 -7.594902452772954449e-02
1.636172799999959082e+01 -1.122544275244980183e-01 -7.620756188063466940e-02
1.636672699999959235e+01 -1.126360371552092565e-01 -7.646697077218601868e-02
1.637172599999959388e+01 -1.130189457552407128e-01 -7.672725401676061541e-02
1.637672499999959541e+01 -1.134031577025337578e-01 -7.698841443645219884e-02
1.638172399999959694e+01 -1.137886773891566977e-01 -7.725045486107731674e-02
1.638672299999959847e+01 -1.141755092213434380e-01 -7.751337812818132056e-02
1.639172199999960000e+01 -1.145636576195320638e-01 -7.777718708304405537e-02
1.639672099999960153e+01 -1.149531270184036003e-01 -7.804188457868552198e-02
1.640171999999960306e+01 -1.153439218669206345e-01 -7.830747347587117824e-02
1.640671899999960459e+01 -1.157360466283661321e-01 -7.857395664311718486e-02
1.641171799999960612e+01 -1.161295057803821279e-01 -7.884133695669534592e-02
1.641671699999960765e+01 -1.165243038150085286e-01 -7.910961730063795216e-02
1.642171599999960918e+01 -1.169204452387219567e-01 -7.937880056674231910e-02
1.642671499999961071e+01 -1.173179345724745110e-01 -7.964888965457518621e-02
1.643171399999961224e+01 -1.177167763517326798e-01 -7.991988747147690808e-02
1.643671299999961377e+01 -1.181169751265161855e-01 -8.019179693256539565e-02
1.644171199999961530e+01 -1.185185354614368414e-01 -8.046462096073986325e-02
1.644671099999961683e+01 -1.189214619357375213e-01 -8.073836248668436744e-02
1.645170999999961836e+01 -1.193257591433310449e-01 -8.101302444887109599e-02
1.645670899999961989e+01 -1.197314316928391187e-01 -8.128860979356349048e-02
1.646170799999962142e+01 -1.201384842076313186e-01 -8.156512147481909114e-02
1.646670699999962295e+01 -1.205469213258640315e-01 -8.184256245449215983e-02
1.647170599999962448e+01 -1.209567477005194375e-01 -8.212093570223608086e-02
1.647670499999962601e+01 -1.213679679994445204e-01 -8.240024419550552592e-02
1.648170399999962754e+01 -1.217805869053900647e-01 -8.268049091955841090e-02
1.648670299999962907e+01 -1.221946091160496656e-01 -8.296167886745753339e-02
1.649170199999963060e+01 -1.226100393440987535e-01 -8.324381104007202992e-02
1.649670099999963213e+01 -1.230268823172336046e-01 -8.352689044607858326e-02
1.650169999999963366e+01 -1.234451427782104066e-01 -8.381092010196235231e-02
1.650669899999963519e+01 -1.238648254848842695e-01 -8.409590303201763817e-02
1.651169799999963672e+01 -1.242859352102482634e-01 -8.438184226834832824e-02
1.651669699999963825e+01 -1.247084767424724711e-01 -8.466874085086807666e-02
1.652169599999963978e+01 -1.251324548849430118e-01 -8.495660182730019327e-02
1.652669499999964131e+01 -1.255578744563011218e-01 -8.524542825317725503e-02
1.653169399999964284e+01 -1.259847402904821223e-01 -8.553522319184050926e-02
1.653669299999964437e+01 -1.264130572367545280e-01 -8.582598971443891611e-02
1.654169199999964590e+01 -1.268428301597590291e-01 -8.611773089992798280e-02
1.654669099999964743e+01 -1.272740639395475437e-01 -8.641044983506830646e-02
1.655168999999964896e+01 -1.277067634716221589e-01 -8.670414961442375612e-02
1.655668899999965049e+01 -1.281409336669742383e-01 -8.699883334035948823e-02
1.656168799999965202e+01 -1.285765794521233352e-01 -8.729450412303955964e-02
1.656668699999965355e+01 -1.290137057691562172e-01 -8.759116508042429083e-02
1.657168599999965508e+01 -1.294523175757657796e-01 -8.788881933826735160e-02
1.657668499999965661e+01 -1.298924198452900969e-01 -8.818747003011249974e-02
1.658168399999965814e+01 -1.303340175667512257e-01 -8.848712029729001449e-02
1.658668299999965967e+01 -1.307771157448942567e-01 -8.878777328891285237e-02
1.659168199999966120e+01 -1.312217194002260612e-01 -8.908943216187245606e-02
1.659668099999966273e+01 -1.316678335690543156e-01 -8.939210008083425807e-02
1.660167999999966426e+01 -1.321154633035262482e-01 -8.969578021823283731e-02
1.660667899999966579e+01 -1.325646136716674972e-01 -9.000047575426678437e-02
1.661167799999966732e+01 -1.330152897574208848e-01 -9.030618987689320587e-02
1.661667699999966885e+01 -1.334674966606852475e-01 -9.061292578182190971e-02
1.662167599999967038e+01 -1.339212394973541276e-01 -9.092068667250924330e-02
1.662667499999967191e+01 -1.343765233993545194e-01 -9.122947576015157101e-02
1.663167399999967344e+01 -1.348333535146854778e-01 -9.153929626367846017e-02
1.663667299999967497e+01 -1.352917350074568092e-01 -9.185015140974540915e-02
1.664167199999967650e+01 -1.357516730579276798e-01 -9.216204443272633939e-02
1.664667099999967803e+01 -1.362131728625451677e-01 -9.247497857470562965e-02
1.665166999999967956e+01 -1.366762396339827601e-01 -9.278895708546985865e-02
1.665666899999968109e+01 -1.371408786011789060e-01 -9.310398322249910374e-02
1.666166799999968262e+01 -1.376070950093753742e-01 -9.342006025095793420e-02
1.666666699999968415e+01 -1.380748941201556945e-01 -9.373719144368597433e-02
1.667166599999968568e+01 -1.385442812114834887e-01 -9.405538008118811966e-02
1.667666499999968721e+01 -1.390152615777407175e-01 -9.437462945162433670e-02
1.668166399999968874e+01 -1.394878405297660384e-01 -9.469494285079907425e-02
1.668666299999969027e+01 -1.399620233948928594e-01 -9.501632358215028606e-02
1.669166199999969180e+01 -1.404378155169875575e-01 -9.533877495673806490e-02
1.669666099999969333e+01 -1.409152222564875045e-01 -9.566230029323283257e-02
1.670165999999969486e+01 -1.413942489904391475e-01 -9.598690291790314133e-02
1.670665899999969639e+01 -1.418749011125358672e-01 -9.631258616460305899e-02
1.671165799999969792e+01 -1.423571840331559479e-01 -9.663935337475913767e-02
1.671665699999969945e+01 -1.428411031794003250e-01 -9.696720789735693846e-02
1.672165599999970098e+01 -1.433266639951304156e-01 -9.729615308892709813e-02
1.672665499999970251e+01 -1.438138719410057553e-01 -9.762619231353106275e-02
1.673165399999970404e+01 -1.443027324945216072e-01 -9.795732894274625235e-02
1.673665299999970557e+01 -1.447932511500465147e-01 -9.828956635565086475e-02
1.674165199999970710e+01 -1.452854334188597440e-01 -9.862290793880817974e-02
1.674665099999970863e+01 -1.457792848291886434e-01 -9.895735708625044702e-02
1.675164999999971016e+01 -1.462748109262460017e-01 -9.929291719946224670e-02
1.675664899999971169e+01 -1.467720172722671856e-01 -9.962959168736348903e-02
1.676164799999971322e+01 -1.472709094465473323e-01 -9.996738396629183121e-02
1.676664699999971475e+01 -1.477714930454783471e-01 -1.003062974599846502e-01
1.677164599999971628e+01 -1.482737736825858188e-01 -1.006463355995605713e-01
1.677664499999971781e+01 -1.487777569885659623e-01 -1.009875018235004696e-01
1.678164399999971934e+01 -1.492834486113222836e-01 -1.013297995776279853e-01
1.678664299999972087e+01 -1.497908542160022727e-01 -1.016732323150895123e-01
1.679164199999972240e+01 -1.502999794850339854e-01 -1.020178034963337282e-01
1.679664099999972393e+01 -1.508108301181624589e-01 -1.023635165890905835e-01
1.680163999999972546e+01 -1.513234118324860433e-01 -1.027103750683497629e-01
1.680663899999972699e+01 -1.518377303624927066e-01 -1.030583824163386758e-01
1.681163799999972852e+01 -1.523537914600960608e-01 -1.034075421224998209e-01
1.681663699999973005e+01 -1.528716008946714722e-01 -1.037578576834676941e-01
1.682163599999973158e+01 -1.533911644530918938e-01 -1.041093326030451682e-01
1.682663499999973311e+01 -1.539124879397636425e-01 -1.044619703921792347e-01
1.683163399999973464e+01 -1.544355771766620922e-01 -1.048157745689362874e-01
1.683663299999973617e+01 -1.549604380033671458e-01 -1.051707486584767537e-01
1.684163199999973770e+01 -1.554870762770987069e-01 -1.055268961930292820e-01
1.684663099999973923e+01 -1.560154978727518182e-01 -1.058842207118642215e-01
1.685162999999974076e+01 -1.565457086829319666e-01 -1.062427257612666015e-01
1.685662899999974229e+01 -1.570777146179899442e-01 -1.066024148945085431e-01
1.686162799999974382e+01 -1.576115216060567925e-01 -1.069632916718210036e-01
1.686662699999974535e+01 -1.581471355930784140e-01 -1.073253596603649940e-01
1.687162599999974688e+01 -1.586845625428502937e-01 -1.076886224342021442e-01
1.687662499999974841e+01 -1.592238084370517781e-01 -1.080530835742646856e-01
1.688162399999974994e+01 -1.597648792752804359e-01 -1.084187466683248224e-01
1.688662299999975147e+01 -1.603077810750861143e-01 -1.087856153109634239e-01
1.689162199999975300e+01 -1.608525198720049121e-01 -1.091536931035381602e-01
1.689662099999975453e+01 -1.613991017195930411e-01 -1.095229836541509461e-01
1.690161999999975606e+01 -1.619475326894603551e-01 -1.098934905776147580e-01
1.690661899999975759e+01 -1.624978188713038785e-01 -1.102652174954198011e-01
1.691161799999975912e+01 -1.630499663729410853e-01 -1.106381680356990083e-01
1.691661699999976065e+01 -1.636039813203430116e-01 -1.110123458331928742e-01
1.692161599999976218e+01 -1.641598698576672011e-01 -1.113877545292136645e-01
1.692661499999976371e+01 -1.647176381472904849e-01 -1.117643977716088199e-01
